2019-04-05 00:02:43,5,48,13.6,84,3.2,988.1,993,1,1.4,0,216,0
2019-04-05 00:07:43,5,48,13.6,84,3.2,988.2,993.1,1,1.7,9,216,0
2019-04-05 00:12:43,5,48,13.6,84,3.2,988.2,993.1,1.4,2,14,216,0
2019-04-05 00:17:43,5,48,13.6,84,3.1,988.2,993.1,1,1.4,12,216,0
2019-04-05 00:22:43,5,48,13.6,84,3.1,988.2,993.1,1.7,2,12,216,0
2019-04-05 00:27:43,5,48,13.6,84,3,988.3,993.2,1.4,1.7,12,216,0
2019-04-05 00:32:43,5,48,13.6,84,3.1,988.2,993.1,1.4,1.7,12,216,0
2019-04-05 00:37:43,5,48,13.6,84,3.1,988,992.9,0.7,1.4,12,216,0
2019-04-05 00:42:43,5,48,13.6,84,3.1,988.1,993,0.7,1.4,12,216,0
2019-04-05 00:47:43,5,48,13.6,84,3.1,988.3,993.2,1,1.4,12,216,0
2019-04-05 00:52:43,5,48,13.6,84,3.2,988.4,993.3,0.7,1,10,216,0
2019-04-05 00:57:43,5,48,13.6,84,3.2,988.2,993.1,0.7,1.4,12,216,0
2019-04-05 01:02:43,5,48,13.6,84,3.2,988.4,993.3,1,1,12,216,0
2019-04-05 01:07:43,5,48,13.6,84,3.2,988.4,993.3,1,1.4,10,216,0
2019-04-05 01:12:43,5,48,13.6,85,3.3,988.2,993.1,0.7,1.4,10,216,0
2019-04-05 01:17:43,5,48,13.6,85,3.3,988.3,993.2,0.3,0.7,10,216,0
2019-04-05 01:22:43,5,48,13.6,85,3.3,988.4,993.3,0.3,0.7,10,216,0
2019-04-05 01:27:43,5,48,13.6,85,3.3,988.4,993.3,1,1.4,10,216,0
2019-04-05 01:32:43,5,48,13.6,85,3.3,988.4,993.3,1,1.4,10,216,0
2019-04-05 01:37:43,5,48,13.6,85,3.4,988.4,993.3,0.7,1,10,216,0
2019-04-05 01:42:43,5,48,13.6,85,3.3,988.6,993.5,1,1.4,10,216,0
2019-04-05 01:47:43,5,48,13.6,85,3.3,988.5,993.4,1,1.4,10,216,0
2019-04-05 01:52:43,5,48,13.6,85,3.3,988.5,993.4,1,1.4,10,216,0
2019-04-05 01:57:43,5,48,13.6,85,3.3,988.6,993.5,1,1.4,10,216,0
2019-04-05 02:02:43,5,48,13.5,85,3.3,988.6,993.5,1,1,10,216,0
2019-04-05 02:07:43,5,48,13.5,85,3.2,988.6,993.5,0.7,1,10,216,0
2019-04-05 02:12:43,5,48,13.5,85,3.2,988.7,993.6,0.7,1,10,216,0
2019-04-05 02:17:43,5,48,13.5,85,3.2,988.7,993.6,0.7,1,9,216,0
2019-04-05 02:22:43,5,48,13.5,85,3.3,988.8,993.7,0.3,0.7,10,216,0
2019-04-05 02:27:43,5,48,13.5,85,3.3,988.9,993.8,0.7,1,10,216,0
2019-04-05 02:32:43,5,48,13.5,85,3.3,988.8,993.7,0.7,1,10,216,0
2019-04-05 02:37:43,5,48,13.5,85,3.3,988.9,993.8,0.7,1,10,216,0
2019-04-05 02:42:43,5,48,13.5,85,3.3,988.9,993.8,0.3,0.7,9,216,0
2019-04-05 02:47:43,5,48,13.5,85,3.3,989,993.9,0.7,1,8,216,0
2019-04-05 02:52:43,5,48,13.5,85,3.3,989,993.9,0.7,1,10,216,0
2019-04-05 02:57:43,5,48,13.5,85,3.2,989,993.9,0.3,1,8,216,0
2019-04-05 03:02:43,5,48,13.5,85,3.2,989.3,994.2,0.7,1,8,216,0
