2025-08-28 00:02:55,5,61,21.1,99,14.1,996.2,1001.1,2,3.1,12,2142,0
2025-08-28 00:07:55,5,61,21.1,99,14.1,996.3,1001.2,1,1.7,10,2142,0
2025-08-28 00:12:55,5,61,21.1,99,14.1,996.1,1001,2.7,4.1,12,2142,0
2025-08-28 00:17:55,5,61,21.1,99,14.1,996.1,1001,2,2.7,10,2142.3,0
2025-08-28 00:22:55,5,61,21.1,99,14.1,996.1,1001,1.7,2.7,10,2142.3,0
2025-08-28 00:27:55,5,61,21,99,14.2,996,1000.9,2,2.7,10,2142.3,0
2025-08-28 00:32:55,5,61,21,99,14.2,996.1,1001,2,2.7,10,2142.3,0
2025-08-28 00:37:55,5,61,21,99,14.2,996,1000.9,1.4,2,10,2142.3,0
2025-08-28 00:42:55,5,61,21,99,14.2,995.9,1000.8,2.7,3.1,12,2142.3,0
2025-08-28 00:47:55,5,61,21,99,14.2,995.8,1000.7,1.7,2.4,12,2142.3,0
2025-08-28 00:52:55,5,61,21,99,14.2,995.8,1000.7,3.1,3.4,12,2142.3,0
2025-08-28 00:57:55,5,61,21,99,14.2,995.8,1000.7,1.4,2,10,2142.3,0
2025-08-28 01:02:55,5,61,21,99,14.3,995.8,1000.7,2,3.4,12,2142.6,0
2025-08-28 01:07:55,5,61,21,99,14.3,995.9,1000.8,1.7,2.4,12,2142.6,0
2025-08-28 01:12:55,5,61,21,99,14.3,995.7,1000.6,2,2.7,12,2142.6,0
2025-08-28 01:17:55,5,61,21,99,14.3,995.8,1000.7,1.7,2.7,10,2142.6,0
2025-08-28 01:22:55,5,61,21,99,14.3,995.8,1000.7,2.4,3.1,8,2142.6,0
2025-08-28 01:27:55,5,62,20.9,99,14.3,995.7,1000.6,2.7,4.4,12,2142.6,0
2025-08-28 01:32:55,5,62,20.9,99,14.3,995.7,1000.6,2,3.1,12,2142.6,0
2025-08-28 01:37:55,5,62,20.9,99,14.3,995.6,1000.5,2.4,2.7,12,2142.6,0
2025-08-28 01:42:55,5,62,20.9,99,14.3,995.5,1000.4,1.7,2.4,12,2142.6,0
2025-08-28 01:47:55,5,62,20.9,99,14.3,995.7,1000.6,2,2.7,10,2142.9,0
2025-08-28 01:52:55,5,62,20.9,99,14.3,995.7,1000.6,1.7,2,15,2142.9,0
