2015-09-27 00:04:55,5,69,19.6,75,8.7,1022.8,1027.7,1.4,2,2,103.5,0
2015-09-27 00:09:55,5,69,19.6,75,8.8,1022.7,1027.6,1.4,2,2,103.5,0
2015-09-27 00:14:55,5,69,19.6,75,8.8,1022.6,1027.5,1.7,2.4,2,103.5,0
2015-09-27 00:19:55,5,69,19.6,76,8.9,1022.7,1027.6,2.4,3.1,2,103.5,0
2015-09-27 00:24:55,5,69,19.6,75,9,1022.7,1027.6,2.7,4.1,0,103.5,0
2015-09-27 00:29:55,5,69,19.6,75,9,1022.6,1027.5,2.7,4.1,4,103.5,0
2015-09-27 00:34:55,5,69,19.6,75,9,1022.8,1027.7,2.4,3.1,1,103.5,0
2015-09-27 00:39:55,5,69,19.6,75,9,1022.6,1027.5,2,3.1,4,103.5,0
2015-09-27 00:44:55,5,69,19.6,75,9.1,1022.8,1027.7,2.4,2.7,2,103.5,0
2015-09-27 00:49:55,5,69,19.6,75,9.2,1022.7,1027.6,2,2.7,9,103.5,0
2015-09-27 00:54:55,5,69,19.6,75,9.2,1022.8,1027.7,2.7,4.1,4,103.5,0
2015-09-27 00:59:55,5,69,19.6,75,9.2,1022.8,1027.7,2.4,3.4,4,103.5,0
2015-09-27 01:04:55,5,69,19.6,75,9.2,1022.9,1027.8,2.7,3.4,2,103.5,0
2015-09-27 01:09:55,5,69,19.6,75,9.1,1022.9,1027.8,2.7,3.7,1,103.5,0
2015-09-27 01:14:55,5,69,19.6,75,8.9,1022.8,1027.7,2,2.7,4,103.5,0
2015-09-27 01:19:55,5,69,19.6,75,8.7,1022.9,1027.8,2,3.4,4,103.5,0
2015-09-27 01:24:55,5,69,19.6,76,8.7,1022.8,1027.7,2.4,3.4,4,103.5,0
2015-09-27 01:29:55,5,69,19.6,76,8.8,1023,1027.9,1.7,2.7,4,103.5,0
2015-09-27 01:34:55,5,69,19.6,75,9,1022.9,1027.8,2,2.7,4,103.5,0
2015-09-27 01:39:55,5,69,19.6,75,9.1,1023,1027.9,1.7,2.7,13,103.5,0
2015-09-27 01:44:55,5,69,19.6,75,9.1,1023.1,1028,1.4,2,4,103.5,0
2015-09-27 01:49:55,5,68,19.6,75,9,1023,1027.9,1.4,1.7,2,103.5,0
2015-09-27 01:54:55,5,68,19.6,76,8.8,1023,1027.9,1.7,2.7,2,103.5,0
2015-09-27 01:59:55,5,68,19.5,75,8.3,1023.1,1028,2.4,3.1,2,103.5,0
2015-09-27 02:04:55,5,68,19.6,75,8,1023,1027.9,1.4,2,2,103.5,0
2015-09-27 02:09:55,5,68,19.6,75,7.8,1023,1027.9,1.4,2,2,103.5,0
2015-09-27 02:14:55,5,68,19.6,75,7.6,1023,1027.9,1.4,2,2,103.5,0
2015-09-27 02:19:55,5,68,19.6,75,7.5,1023.2,1028.1,1.4,1.7,2,103.5,0
2015-09-27 02:24:55,5,68,19.5,75,7.6,1023.1,1028,1.4,1.7,2,103.5,0
2015-09-27 02:29:55,5,68,19.5,76,7.6,1023.2,1028.1,1.4,1.7,2,103.5,0
2015-09-27 02:34:55,5,68,19.5,76,7.7,1023.2,1028.1,0.7,1.4,0,103.5,0
2015-09-27 02:39:55,5,68,19.5,76,8,1023.3,1028.2,1,1.4,4,103.5,0
2015-09-27 02:44:55,5,68,19.5,76,8,1023.1,1028,1,1.4,4,103.5,0
2015-09-27 02:49:55,5,68,19.5,76,7.5,1023.2,1028.1,1.7,2.4,4,103.5,0
2015-09-27 02:54:55,5,68,19.5,76,7.2,1023.3,1028.2,1.4,1.7,4,103.5,0
2015-09-27 02:59:55,5,68,19.5,76,7.1,1023.2,1028.1,1,1.4,4,103.5,0
2015-09-27 03:04:55,5,68,19.5,76,7,1023.1,1028,1,1.7,4,103.5,0
2015-09-27 03:09:55,5,68,19.4,76,7.1,1023.1,1028,0.3,1,12,103.5,0
2015-09-27 03:14:55,5,68,19.4,76,7.1,1023,1027.9,0.3,1,4,103.5,0
2015-09-27 03:19:55,5,67,19.4,76,7.1,1023,1027.9,0.3,1,2,103.5,0
2015-09-27 03:24:55,5,67,19.4,76,7.1,1023.1,1028,0.3,0.7,2,103.5,0
2015-09-27 03:29:55,5,67,19.3,76,7.1,1023,1027.9,0.7,1,2,103.5,0
2015-09-27 03:34:55,5,67,19.4,76,7.2,1023.1,1028,0.3,0.7,2,103.5,0
2015-09-27 03:39:55,5,67,19.4,76,7.1,1023.2,1028.1,0.3,1,2,103.5,0
2015-09-27 03:44:55,5,67,19.3,76,7.4,1023.1,1028,1.4,2.4,2,103.5,0
2015-09-27 03:49:55,5,67,19.3,76,7.5,1023.2,1028.1,1.4,2.4,4,103.5,0
2015-09-27 03:54:55,5,67,19.3,76,7.5,1023.4,1028.3,0.7,1.4,4,103.5,0
2015-09-27 03:59:55,5,67,19.3,76,7.5,1023.2,1028.1,1.4,2,4,103.5,0
2015-09-27 04:04:55,5,67,19.3,76,7.7,1023.4,1028.3,1,1.4,4,103.5,0
2015-09-27 04:09:55,5,67,19.3,76,7.7,1023.4,1028.3,0.7,1.4,4,103.5,0
2015-09-27 04:14:55,5,67,19.3,77,7.8,1023.4,1028.3,0.7,1.7,0,103.5,0
2015-09-27 04:19:55,5,67,19.3,77,8,1023.7,1028.6,1.4,2.4,4,103.5,0
2015-09-27 04:24:55,5,67,19.3,77,8.2,1023.4,1028.3,0,0.7,2,103.5,0
2015-09-27 04:29:55,5,67,19.3,77,8.3,1023.4,1028.3,1,2,0,103.5,0
2015-09-27 04:34:55,5,67,19.3,77,8.3,1023.5,1028.4,1.4,2,0,103.5,0
2015-09-27 04:39:55,5,67,19.3,77,8.4,1023.5,1028.4,1.4,1.7,2,103.5,0
