2014-12-06 00:03:59,5,56,18,77,4.3,1024.2,1029.1,0.3,1,14,1.5,0
2014-12-06 00:08:59,5,56,18,77,4.5,1024,1028.9,0.3,0.7,8,1.5,0
2014-12-06 00:13:59,5,56,18,77,4.6,1024.2,1029.1,0.3,1,6,1.5,0
2014-12-06 00:18:59,5,56,18,77,4.6,1024.1,1029,0.7,1.4,8,1.5,0
2014-12-06 00:23:59,5,56,18,77,4.6,1024.1,1029,0.3,0.7,11,1.5,0
2014-12-06 00:28:59,5,56,18,77,4.6,1024.1,1029,0.3,0.7,8,1.5,0
2014-12-06 00:33:59,5,56,18,77,4.6,1024,1028.9,0.7,1,11,1.5,0
2014-12-06 00:38:59,5,56,18,77,4.6,1023.9,1028.8,0.7,1,14,1.5,0
2014-12-06 00:43:59,5,56,18,77,4.6,1023.9,1028.8,0.7,1.4,11,1.5,0
2014-12-06 00:48:59,5,56,18,77,4.8,1023.7,1028.6,0.3,1,8,1.5,0
2014-12-06 00:53:59,5,56,18,77,4.9,1023.8,1028.7,1,1.4,11,1.5,0
2014-12-06 00:58:59,5,56,18,77,4.9,1023.9,1028.8,0.7,1,8,1.5,0
2014-12-06 01:03:59,5,56,18,77,4.9,1023.7,1028.6,0.3,0.7,13,1.5,0
2014-12-06 01:08:59,5,56,18,77,4.9,1023.7,1028.6,0.7,1,0,1.5,0
2014-12-06 01:13:59,5,56,18,76,5,1023.9,1028.8,0.3,0.7,14,1.5,0
2014-12-06 01:18:59,5,56,18,76,5,1023.7,1028.6,0.3,1,8,1.5,0
2014-12-06 01:23:59,5,56,18,76,5,1023.8,1028.7,1,1.4,8,1.5,0
2014-12-06 01:28:59,5,56,18,76,5.1,1023.6,1028.5,1.4,1.7,8,1.5,0
2014-12-06 01:33:59,5,56,18,76,5.1,1023.5,1028.4,0.3,1,11,1.5,0
2014-12-06 01:38:59,5,56,18,76,5.1,1023.7,1028.6,0.3,0.7,11,1.5,0
2014-12-06 01:43:59,5,56,18,76,5.1,1023.6,1028.5,0.7,1,11,1.5,0
2014-12-06 01:48:59,5,56,18,76,5.3,1023.6,1028.5,0.7,1.4,11,1.5,0
2014-12-06 01:53:59,5,56,18,76,5.4,1023.5,1028.4,1,1.7,8,1.5,0
2014-12-06 01:58:59,5,56,18,76,5.4,1023.6,1028.5,0.7,1.4,11,1.5,0
2014-12-06 02:03:59,5,57,17.9,76,5.5,1023.4,1028.3,0.7,1,8,1.5,0
2014-12-06 02:08:59,5,57,17.9,76,5.5,1023.6,1028.5,1.4,1.7,8,1.5,0
2014-12-06 02:13:59,5,57,17.9,76,5.6,1023.5,1028.4,0.7,1,9,1.5,0
2014-12-06 02:18:59,5,57,17.9,76,5.6,1023.3,1028.2,0.7,1.4,11,1.5,0
2014-12-06 02:23:59,5,57,17.9,76,5.7,1023.4,1028.3,0.3,0.7,14,1.5,0
2014-12-06 02:28:59,5,57,17.9,76,5.7,1023.4,1028.3,0.7,1.4,11,1.5,0
2014-12-06 02:33:59,5,57,17.9,76,5.7,1023.4,1028.3,0.7,1.4,14,1.5,0
2014-12-06 02:38:59,5,57,17.9,76,5.7,1023.3,1028.2,0.7,1.4,11,1.5,0
2014-12-06 02:43:59,5,57,17.9,76,5.7,1023.3,1028.2,0.7,1,11,1.5,0
2014-12-06 02:48:59,5,57,17.9,76,5.8,1023.3,1028.2,0.7,1.4,11,1.5,0
2014-12-06 02:53:59,5,57,17.9,76,5.9,1023.5,1028.4,1,1.7,11,1.5,0
2014-12-06 02:58:59,5,57,17.9,75,6,1023.5,1028.4,0.7,1.4,7,1.5,0
2014-12-06 03:03:59,5,57,17.9,74,6,1023.4,1028.3,1,1.7,14,1.5,0
2014-12-06 03:08:59,5,57,17.9,75,5.9,1023.4,1028.3,1,1.7,14,1.5,0
2014-12-06 03:13:59,5,57,17.9,75,5.9,1023.5,1028.4,0.7,1.4,8,1.5,0
2014-12-06 03:18:59,5,57,17.9,75,5.9,1023.4,1028.3,1,1.4,11,1.5,0
2014-12-06 03:23:59,5,57,17.9,75,5.9,1023.3,1028.2,0.7,1.7,8,1.5,0
2014-12-06 03:28:59,5,57,17.9,74,6.1,1023.2,1028.1,1,1.4,11,1.5,0
2014-12-06 03:33:59,5,57,17.9,74,6.1,1023.3,1028.2,0.7,1.4,9,1.5,0
2014-12-06 03:38:59,5,57,17.9,74,6.1,1023.2,1028.1,0.7,1,8,1.5,0
2014-12-06 03:43:59,5,57,17.8,74,6.1,1023.1,1028,1,2,11,1.5,0
2014-12-06 03:48:59,5,57,17.8,74,6.1,1023.2,1028.1,1.7,2,11,1.5,0
2014-12-06 03:53:59,5,57,17.8,74,6,1023.1,1028,0.3,1,11,1.5,0
2014-12-06 03:58:59,5,57,17.8,74,6,1023.1,1028,0.3,0.7,14,1.5,0
2014-12-06 04:03:59,5,57,17.8,75,5.9,1023.1,1028,0.7,1,11,1.5,0
2014-12-06 04:08:59,5,57,17.8,75,5.9,1023.3,1028.2,0.7,1.4,8,1.5,0
2014-12-06 04:13:59,5,57,17.8,75,5.9,1023.2,1028.1,1,1.7,14,1.5,0
2014-12-06 04:18:59,5,57,17.8,74,6,1023.2,1028.1,0.7,1.4,11,1.5,0
2014-12-06 04:23:59,5,57,17.8,75,5.9,1023.1,1028,0.3,1,11,1.5,0
2014-12-06 04:28:59,5,57,17.8,75,5.9,1022.9,1027.8,0.7,1,8,1.5,0
2014-12-06 04:33:59,5,57,17.7,75,5.8,1023.1,1028,0.3,1,9,1.5,0
2014-12-06 04:38:59,5,57,17.7,75,5.8,1023,1027.9,0.7,1,11,1.5,0
2014-12-06 04:43:59,5,57,17.8,75,5.9,1022.9,1027.8,0.7,1,11,1.5,0
2014-12-06 04:48:59,5,57,17.7,74,6,1023,1027.9,0.7,1.4,14,1.5,0
2014-12-06 04:53:59,5,57,17.7,74,6.1,1023,1027.9,0.7,1,14,1.5,0
2014-12-06 04:58:59,5,57,17.7,74,6.1,1022.9,1027.8,1,1.7,11,1.5,0
2014-12-06 05:03:59,5,57,17.8,74,6.1,1022.6,1027.5,0.7,1,8,1.5,0
2014-12-06 05:08:59,5,57,17.8,74,6.1,1022.6,1027.5,0.7,1,8,1.5,0
2014-12-06 05:13:59,5,57,17.8,74,6.1,1022.6,1027.5,1,1.7,11,1.5,0
2014-12-06 05:18:59,5,57,17.8,74,6.1,1022.6,1027.5,0.3,0.7,6,1.5,0
2014-12-06 05:23:59,5,57,17.7,74,6,1022.5,1027.4,1,1.4,11,1.5,0
2014-12-06 05:28:59,5,57,17.7,74,6,1022.4,1027.3,1.4,2.4,8,1.5,0
2014-12-06 05:33:59,5,57,17.7,75,5.9,1022.6,1027.5,1,1.7,8,1.5,0
2014-12-06 05:38:59,5,57,17.7,76,5.9,1022.7,1027.6,1,1.7,11,1.5,0
2014-12-06 05:43:59,5,57,17.7,75,6,1022.8,1027.7,1,1.4,8,1.5,0
2014-12-06 05:48:59,5,57,17.7,75,6.1,1022.8,1027.7,1,1.4,13,1.5,0
2014-12-06 05:53:59,5,57,17.7,75,6.2,1022.7,1027.6,0.7,1,11,1.5,0
2014-12-06 05:58:59,5,57,17.7,75,6.3,1022.7,1027.6,1,1.7,14,1.5,0
2014-12-06 06:03:59,5,57,17.7,75,6.2,1022.6,1027.5,0.7,1,11,1.5,0
2014-12-06 06:08:59,5,57,17.6,75,6.1,1022.5,1027.4,1,2,8,1.5,0
2014-12-06 06:13:59,5,57,17.6,75,6.1,1022.4,1027.3,0.7,1,11,1.5,0
2014-12-06 06:18:59,5,57,17.6,75,6.1,1022.3,1027.2,0.7,1,9,1.5,0
2014-12-06 06:23:59,5,57,17.6,75,6.2,1022.4,1027.3,1.4,2,8,1.5,0
2014-12-06 06:28:59,5,57,17.6,75,6.2,1022.1,1027,0.7,1,11,1.5,0
2014-12-06 06:33:59,5,57,17.6,75,6.3,1022.3,1027.2,0.7,1,14,1.5,0
2014-12-06 06:38:59,5,57,17.6,75,6.4,1022.1,1027,1.4,2,13,1.5,0
2014-12-06 06:43:59,5,57,17.6,75,6.4,1022.1,1027,1.4,1.7,11,1.5,0
2014-12-06 06:48:59,5,57,17.6,75,6.3,1022.2,1027.1,1.4,2,11,1.5,0
2014-12-06 06:53:59,5,57,17.5,75,6.3,1022.1,1027,1.7,2.7,11,1.5,0
2014-12-06 06:58:59,5,57,17.6,75,6.4,1022.2,1027.1,1.7,2.4,11,1.5,0
2014-12-06 07:03:59,5,57,17.6,75,6.5,1022.2,1027.1,1,1.7,14,1.5,0
2014-12-06 07:08:59,5,57,17.5,75,6.6,1022.1,1027,1.4,1.7,11,1.5,0
2014-12-06 07:13:59,5,57,17.5,75,6.6,1022.2,1027.1,1,1.4,11,1.5,0
2014-12-06 07:18:59,5,57,17.6,75,6.6,1022.2,1027.1,1,1.4,14,1.5,0
2014-12-06 07:23:59,5,57,17.5,75,6.6,1022.2,1027.1,0.7,1,11,1.5,0
2014-12-06 07:28:59,5,57,17.5,75,6.5,1022.2,1027.1,0.7,1.4,14,1.5,0
2014-12-06 07:33:59,5,57,17.6,75,6.5,1022.1,1027,1,1.7,8,1.5,0
2014-12-06 07:38:59,5,57,17.6,75,6.5,1022,1026.9,1.7,2.4,11,1.5,0
2014-12-06 07:43:59,5,57,17.5,75,6.5,1022.3,1027.2,1.4,2,14,1.5,0
2014-12-06 07:48:59,5,57,17.5,75,6.6,1022.1,1027,1,1.7,11,1.5,0
2014-12-06 07:53:59,5,57,17.5,75,6.7,1022.2,1027.1,1,1.7,11,1.5,0
2014-12-06 07:58:59,5,57,17.5,75,6.8,1022.1,1027,1.4,2,11,1.5,0
2014-12-06 08:03:59,5,57,17.5,75,6.8,1022.1,1027,1,1.4,8,1.5,0
2014-12-06 08:08:59,5,57,17.5,75,6.9,1022.1,1027,0.7,1.4,11,1.5,0
2014-12-06 08:13:59,5,57,17.5,75,6.8,1021.9,1026.8,1.4,2,11,1.5,0
2014-12-06 08:18:59,5,57,17.5,75,6.8,1021.9,1026.8,1.4,2,14,1.5,0
2014-12-06 08:23:59,5,57,17.5,75,6.8,1021.7,1026.6,1,1.4,11,1.5,0
2014-12-06 08:28:59,5,57,17.5,75,6.8,1021.7,1026.6,1,1.7,11,1.5,0
2014-12-06 08:33:59,5,57,17.5,75,6.7,1021.7,1026.6,1.7,2.7,11,1.5,0
2014-12-06 08:38:59,5,57,17.5,75,6.7,1021.7,1026.6,1,1.7,8,1.5,0
2014-12-06 08:43:59,5,57,17.5,75,6.6,1021.8,1026.7,1,1.7,14,1.5,0
2014-12-06 08:48:59,5,57,17.5,75,6.5,1021.9,1026.8,1.4,2.4,11,1.5,0
2014-12-06 08:53:59,5,57,17.5,75,6.5,1021.7,1026.6,1.4,2,14,1.5,0
2014-12-06 08:58:59,5,57,17.5,75,6.6,1021.9,1026.8,1,2,11,1.5,0
2014-12-06 09:03:59,5,57,17.5,75,6.7,1021.6,1026.5,1,2,8,1.5,0
